954	Yusuf Ayvalı Komisyon evi	komisyoncu	izmir	merkez	Yasaf AYVALI	0532 323 18 44	Sebze &Meyve Hali No :1	https://halkatalogu.com/hal/879-yusuf-ayvali-komisyon-evi	unclaimed	2026-07-12
1121	Akgün Komisyon evi	komisyoncu	kahramanmaras	merkez	Ali Rıza AKGÜN	0533 737 03 41	Yeni Sebze Hali No :74	https://halkatalogu.com/hal/889-akgun-komisyon-evi	unclaimed	2026-07-12
1113	Dostlar Komisyon Evi	komisyoncu	kahramanmaras	merkez	Cemol KARATUTLU	0533 735 83 14	Yeni Sebze Hali NO :4-5	https://halkatalogu.com/hal/895-dostlar-komisyon-evi	unclaimed	2026-07-12
1112	Efe ticaret tarım ürünleri	komisyoncu	kahramanmaras	merkez	Şeref KAHVECİ	0536 342 13 87		https://halkatalogu.com/hal/3166-efe-ticaret-tarim-urunleri	unclaimed	2026-07-12
1118	Hacıoğulları Komisyon evi	komisyoncu	kahramanmaras	merkez	Mustafa BÜLGEN	0531 450 50 32	Toptancı Sebze Hali No :32	https://halkatalogu.com/hal/899-haciogullari-komisyon-evi	unclaimed	2026-07-12
1117	Kardeşler Komisyon evi	komisyoncu	kahramanmaras	merkez	Yusuf KOYUNLU	235 01 22	Sebze Hali No :19	https://halkatalogu.com/hal/901-kardesler-komisyon-evi	unclaimed	2026-07-12
1114	Koca Ticaret Komisyon evi	komisyoncu	kahramanmaras	merkez	Faruk KOCA	0533 560 88 93	Sebze Hali No:9	https://halkatalogu.com/hal/904-koca-ticaret-komisyon-evi	unclaimed	2026-07-12
1122	Köse Komisyon Evi	komisyoncu	kahramanmaras	pazarcik	Veli ŞAŞKARA	0544 311 50 42	Toptancı Sebze Hali No :25	https://halkatalogu.com/hal/914-kose-komisyon-evi	unclaimed	2026-07-12
1116	Orhan Komisyonevi	komisyoncu	kahramanmaras	merkez	Halit ORHAN	0532 450 70 04	Yeni Hal No :15	https://halkatalogu.com/hal/905-orhan-komisyonevi	unclaimed	2026-07-12
1120	Osmanlı komisyon evi	komisyoncu	kahramanmaras	merkez	Ali KAVAK	0532 422 36 53		https://halkatalogu.com/hal/3164-osmanli-komisyon-evi	unclaimed	2026-07-12
1119	Şahin Dağlı Komisyon evi	komisyoncu	kahramanmaras	merkez	Şahin DAĞLI	0543 543 06 17	Yeni Sebze Hali NO :38	https://halkatalogu.com/hal/912-sahin-dagli-komisyon-evi	unclaimed	2026-07-12
1115	Türkmen Ticaret Komisyon evi Türkmen Ticaret Tarım ürünleri	komisyoncu	kahramanmaras	merkez	Musa Enes TÜRKMEN	235 00 32	Toptancı Sebze Hali No : 13 K.MARAŞ	https://halkatalogu.com/hal/2832-turkmen-ticaret-komisyon-evi-turkmen-ticaret-tarim-urunleri	unclaimed	2026-07-12
1381	Acar Ticaret	komisyoncu	karabuk	merkez	Fatih ACAT	0541 635 00 47	Toptancı Sebze Hali No :6	https://halkatalogu.com/hal/915-acar-ticaret	unclaimed	2026-07-12
1385	Çalışkanlar Ticaret Komisyon evi Tarım Ürünleri	komisyoncu	karabuk	merkez	Ünal YILMAZ	0532 333 78 05	Toptancı Sebze Hali No :26 KARABÜK	https://halkatalogu.com/hal/2787-caliskanlar-ticaret-komisyon-evi-tarim-urunleri	unclaimed	2026-07-12
1386	Doğukan Ticaret Komisyon evi	komisyoncu	karabuk	merkez	Erol KESGIN	0507 481 59 03	Toptancı Sebze Hali No :30	https://halkatalogu.com/hal/918-dogukan-ticaret-komisyon-evi	unclaimed	2026-07-12
1384	Erkan Ticaret Meyve-Kavun Karpuz Komisyonculuğu	komisyoncu	karabuk	merkez	Yılmaz ERKAN	0532 745 19 14	Toptancı Sebze Hali No :19	https://halkatalogu.com/hal/919-erkan-ticaret-meyve-kavun-karpuz-komisyonculugu	unclaimed	2026-07-12
1380	Güneş Komisyon evi	komisyoncu	karabuk	merkez	Mehmet KARA	0532 322 80 58	Toptancı Hal Kompleksi No :2	https://halkatalogu.com/hal/920-gunes-komisyon-evi	unclaimed	2026-07-12
1383	Şaşmaz Tarım Ürünleri Komisyon evi	komisyoncu	karabuk	merkez	İlhami KAPLAN	0532 771 03 40	Toptancı Sebze Hali No :18-20	https://halkatalogu.com/hal/2788-sasmaz-tarim-urunleri-komisyon-evi	unclaimed	2026-07-12
1382	Yılmaz Kardeşler Komisyon evi	komisyoncu	karabuk	merkez	Yusuf YILMAZ	0532 521 60 61	Merkez Hal No :11-13-15	https://halkatalogu.com/hal/922-yilmaz-kardesler-komisyon-evi	unclaimed	2026-07-12
1347	Ali Rıza Komisyon evi	komisyoncu	karaman	merkez	ALİRİZA UZUN	0532 691 59 43	Toptancı Sebze Hali no.8	https://halkatalogu.com/hal/930-ali-riza-komisyon-evi	unclaimed	2026-07-12
1354	Ayazlar Soğuk Hava Tesisleri	komisyoncu	karaman	merkez	İlhan AYAZ	0542 453 47 86		https://halkatalogu.com/hal/931-ayazlar-soguk-hava-tesisleri	unclaimed	2026-07-12
2831	Ayazlar Soğuk Hava Tesisleri	soguk_hava	karaman				Organize Sanayi Bölgesi Toktaylar Parselleri İlerisi Özce Bisküvi Karşısı	https://halkatalogu.com/soguk-hava-depolari/3-ayazlar-soguk-hava-tesisleri	unclaimed	2026-07-01
1353	Bifa Yem San Tic.Aş.	komisyoncu	karaman	merkez				https://halkatalogu.com/hal/932-bifa-yem-san-tic-as	unclaimed	2026-07-12
1345	Gökgül Kardeşler Komisyon Evi	komisyoncu	karaman	merkez	Ferruh GÖKGÜL	0536 306 26 80	Toptancı Sebze Hali No: 1 KARAMAN	https://halkatalogu.com/hal/2905-gokgul-kardesler-komisyon-evi	unclaimed	2026-07-12
1349	Gün Mevsim Komisyon evi	komisyoncu	karaman	merkez	Abdurrahman DERELİ	0536 641 82 42	Toptancı Sebze Hali No :15	https://halkatalogu.com/hal/925-gun-mevsim-komisyon-evi	unclaimed	2026-07-12
1350	Kapar Komisyon evi	komisyoncu	karaman	merkez	Ahmet KAPAR	0533 430 93 01	Toptan Sebze Hali No :24	https://halkatalogu.com/hal/934-kapar-komisyon-evi	unclaimed	2026-07-12
1351	Kasapoğlu Komisyonculuk	komisyoncu	karaman	merkez	Mehmet YÜCE	0533 425 95 04	Merkez Hal No :28	https://halkatalogu.com/hal/924-kasapoglu-komisyonculuk	unclaimed	2026-07-12
1346	Öz Birlik Komisyon	komisyoncu	karaman	merkez	Habib SARI	0535 471 25 98	Sebze Hali No :3	https://halkatalogu.com/hal/936-oz-birlik-komisyon	unclaimed	2026-07-12
2830	Temel Komisyon evi Soğuk hava	soguk_hava	karaman				Ereğli Yolu Üzeri Tatlı Su Mevki	https://halkatalogu.com/soguk-hava-depolari/4-temel-komisyon-evi-soguk-hava	unclaimed	2026-07-01
1348	Ünal Komisyon evi	komisyoncu	karaman	merkez	İbrahim YILMAZ	0541 953 82 06	Toptancı Sebze Hali No :10	https://halkatalogu.com/hal/940-unal-komisyon-evi	unclaimed	2026-07-12
1352	Yıldızbaş	komisyoncu	karaman	merkez	Hüseyin YILDIZBAS	0533 811 59 55		https://halkatalogu.com/hal/941-yildizbas	unclaimed	2026-07-12
975	Ateşoğlu 3 Ticaret	komisyoncu	kars	merkez	Özcan ATEŞOĞLU	0536 739 41 79	Toptancı Sebze Hali No :4	https://halkatalogu.com/hal/2244-atesoglu-3-ticaret	unclaimed	2026-07-12
978	Balaban Komisyon evi	komisyoncu	kars	merkez	Engin BALABAN	0532 742 91 78	Yeni Sebze Hali No :28-29	https://halkatalogu.com/hal/946-balaban-komisyon-evi	unclaimed	2026-07-12
979	Balabanlar Komisyon evi	komisyoncu	kars	merkez	Engin BALABAN	0532 742 91 78	Yeni Sebze Hali No :28-29	https://halkatalogu.com/hal/948-balabanlar-komisyon-evi	unclaimed	2026-07-12
974	Balkay Gıda San.Tic.Ltd.Şti	komisyoncu	kars	merkez	FİKRET BALKAY	0533 362 58 65	Yeni Sebze Hali NO :2.26.27	https://halkatalogu.com/hal/944-balkay-gida-san-tic-ltd-sti	unclaimed	2026-07-12
973	Bekdemiroğlu Ticaret	komisyoncu	kars	merkez	Bekdemiröğlu	0536 440 13 10	Yeni Sebze Hali No :1	https://halkatalogu.com/hal/947-bekdemiroglu-ticaret	unclaimed	2026-07-12
977	Demir Ticaret	komisyoncu	kars	merkez	Murat DEMİR	0537 708 56 98	Toptancı Sebze Hali No :20	https://halkatalogu.com/hal/2243-demir-ticaret	unclaimed	2026-07-12
980	Korkmazlar Tayfun Tic.	komisyoncu	kars	merkez	Sefer Ali Korkmaz	0544 423 27 36	Sebze Hali No :32	https://halkatalogu.com/hal/942-korkmazlar-tayfun-tic	unclaimed	2026-07-12
976	Korkmazlar Ticaret	komisyoncu	kars	merkez	Mehmet Ali KORKMAZ	0532 798 69 43	Toptancı Sebze Hali NO :6	https://halkatalogu.com/hal/950-korkmazlar-ticaret	unclaimed	2026-07-12
981	Sadakatlı Ticaret	komisyoncu	kars	merkez	Hasan ÖZAĞDAŞ	0532 451 24 88	Toptancı Sebze Hali No :35-36	https://halkatalogu.com/hal/2245-sadakatli-ticaret	unclaimed	2026-07-12
982	Şerifoğlu Ticaret	komisyoncu	kars	merkez	Nejat LUKO	0 474 223 2136	Toptancılar Sebze Hali No :39	https://halkatalogu.com/hal/2242-serifoglu-ticaret	unclaimed	2026-07-12
983	Şerifoğlu Ticaret	komisyoncu	kars	merkez	Nejat LUKO	0535 235 84 70	Toptancılar Sebze Hali No :39	https://halkatalogu.com/hal/943-serifoglu-ticaret	unclaimed	2026-07-12
984	Kastamonu Dernek Ve Oda Başkanı	komisyoncu	kastamonu	merkez	Muzaffer Karamustafa	0532 263 82 43		https://halkatalogu.com/hal/951-kastamonu-dernek-ve-oda-baskani	unclaimed	2026-07-12
987	Adiloğulları Tarım Ürünleri	komisyoncu	kayseri	merkez	Abubekir KARAMAN	0 352 502 05 25	Toptancı Sebze Hali No: 22-23-24-78 KAYSERİ	https://halkatalogu.com/hal/2894-adilogullari-tarim-urunleri	unclaimed	2026-07-12
988	Aktan Komisyon Evi - Aktan Kayseri	komisyoncu	kayseri	merkez	Osman AKBIYIK	0532 920 30 03		https://halkatalogu.com/hal/2972-aktan-komisyon-evi-aktan-kayseri	unclaimed	2026-07-12
986	Aras komisyon evi	komisyoncu	kayseri	merkez	Necmettin ARAS	0532 650 82 05		https://halkatalogu.com/hal/3106-aras-komisyon-evi	unclaimed	2026-07-12
992	Atasoylar tarım ürünleri	komisyoncu	kayseri	merkez				https://halkatalogu.com/hal/3105-atasoylar-tarim-urunleri	unclaimed	2026-07-12
999	Güneş Komisyon evi	komisyoncu	kayseri	merkez	Nazim TAŞPINAR	0532 295 42 73	Sebze Hali No :104	https://halkatalogu.com/hal/965-gunes-komisyon-evi	unclaimed	2026-07-12
990	Kaplan komisyon evi	komisyoncu	kayseri	merkez	Halil KOCAKAPLAN	0533 770 64 65		https://halkatalogu.com/hal/3107-kaplan-komisyon-evi	unclaimed	2026-07-12
998	Kent komisyon evi	komisyoncu	kayseri	merkez	Faruk TASDELEN	0532 257 58 44		https://halkatalogu.com/hal/3191-kent-komisyon-evi	unclaimed	2026-07-12
989	Koçer Komisyon evi	komisyoncu	kayseri	merkez	MUHAMMET KOÇER	0536 592 47 61	Sebze Hali No :36-37	https://halkatalogu.com/hal/2311-kocer-komisyon-evi	unclaimed	2026-07-12
985	Mazinoğlu Komisyon Evi	komisyoncu	kayseri	merkez	İsmail ŞAHİN	0532 707 12 52		https://halkatalogu.com/hal/3192-mazinoglu-komisyon-evi	unclaimed	2026-07-12
993	Mert komisyon evi	komisyoncu	kayseri	merkez	Cafer KOCAKAPLAN	0537 496 43 60		https://halkatalogu.com/hal/3062-mert-komisyon-evi	unclaimed	2026-07-12
997	Murat Elma Komisyon evi	komisyoncu	kayseri	merkez	Murat ELMA	0542 738 01 02	Yeni Hal Kompleksi No :90-91	https://halkatalogu.com/hal/970-murat-elma-komisyon-evi	unclaimed	2026-07-12
994	Öz kaplan komisyon evi	komisyoncu	kayseri	merkez	Metin KOCAKAPLAN	0533 239 83 81		https://halkatalogu.com/hal/3104-oz-kaplan-komisyon-evi	unclaimed	2026-07-12
995	Özgür Komisyon evi	komisyoncu	kayseri	merkez	Ahmet BAYRAM	0532 274 74 93	Toptancı Hali No :64	https://halkatalogu.com/hal/2306-ozgur-komisyon-evi	unclaimed	2026-07-12
996	Rüzgar Tarım Ürünleri	komisyoncu	kayseri	merkez	Murat ELMA	0 (352) 245 15 11	Toptancı Sebze Hali No: 90-91 KAYSERİ	https://halkatalogu.com/hal/2849-ruzgar-tarim-urunleri	unclaimed	2026-07-12
991	Zümrüt Kavun-Karpuz Komisyonevi	komisyoncu	kayseri	merkez	Erdal KOCAKAPLAN	240 7507	Toptancı Sebze Hali No :51-52	https://halkatalogu.com/hal/2303-zumrut-kavun-karpuz-komisyonevi	unclaimed	2026-07-12
1387	Günay Gıda Nakliye san.Ticltd.şti	komisyoncu	kilis	merkez	İsmail GÜNAY	0542 721 76 71		https://halkatalogu.com/hal/980-gunay-gida-nakliye-san-ticltd-sti	unclaimed	2026-07-12
1391	Günay Ticaret	komisyoncu	kilis	merkez	M.Ugur GÜNAY	0542 252 89 16	Sebze Hali No :46-47	https://halkatalogu.com/hal/975-gunay-ticaret	unclaimed	2026-07-12
1393	Hacı Baba Ticaret	komisyoncu	kilis	merkez	Mehmet TÜRKOĞLU	0543 438 84 53	Toptancı Sebze Hali NO :48	https://halkatalogu.com/hal/976-haci-baba-ticaret	unclaimed	2026-07-12
1392	Hacı Baba Ticaret	komisyoncu	kilis	merkez	Mehmet TÜRKOĞLU	0543 438 84 53	Toptancı Sebze Hali NO :48	https://halkatalogu.com/hal/983-haci-baba-ticaret	unclaimed	2026-07-12
1390	Has Çivici Ve Ören	komisyoncu	kilis	merkez	Hüseyin CİVİCİ	0545 929 85 65	Sebze Hali No :45-46	https://halkatalogu.com/hal/979-has-civici-ve-oren	unclaimed	2026-07-12
1389	Öz Çivici Komisyon evi	komisyoncu	kilis	merkez	Necmettin CİVİCİ	0543 813 53 79	Sebze Hali No :39-40	https://halkatalogu.com/hal/978-oz-civici-komisyon-evi	unclaimed	2026-07-12
1388	Şıkoğlu Komisyon	komisyoncu	kilis	merkez	Mehmet ŞIKOĞLU	0542 576 76 39	Sebze Hali No :36	https://halkatalogu.com/hal/977-sikoglu-komisyon	unclaimed	2026-07-12
1394	Yaşar Ticaret	komisyoncu	kilis	merkez	Remzi GÜNAY	0546 220 61 40	Sebze Hali No :49	https://halkatalogu.com/hal/982-yasar-ticaret	unclaimed	2026-07-12
1355	Balbir Tarım	komisyoncu	kirikkale	merkez	Gazi BALOĞLU	0542 644 54 09	Sebze Hali No :12-13	https://halkatalogu.com/hal/984-balbir-tarim	unclaimed	2026-07-12
1358	Baran Komisyon evi	komisyoncu	kirikkale	merkez	Bekir BARAN	0537 515 14 66	Toptancı Sebze Hali No :7-8	https://halkatalogu.com/hal/985-baran-komisyon-evi	unclaimed	2026-07-12
1357	Metehan Komisyon evi Metehan Tarım ürünleri	komisyoncu	kirikkale	merkez	Hasan KAYA	0 318 212 52 55	Toptancı Sebze Hali NO: 37-38-39 KIRIKKALE	https://halkatalogu.com/hal/2816-metehan-komisyon-evi-metehan-tarim-urunleri	unclaimed	2026-07-12
1356	Öz Gençler Komisyon evi	komisyoncu	kirikkale	merkez	Mehmet PETEK	0542 361 43 30	Sebze Hali No :14-15-17-18	https://halkatalogu.com/hal/988-oz-gencler-komisyon-evi	unclaimed	2026-07-12
1001	M Elma Tarım Ürünleri	komisyoncu	kirsehir	merkez	Mehmet ELMA	0542 592 68 26	Kırşehir Toptancı Hali No: 7	https://halkatalogu.com/hal/2883-m-elma-tarim-urunleri	unclaimed	2026-07-12
1002	Murat Elma Komisyon evi	komisyoncu	kirsehir	merkez	Murat ELMA	0544 312 87 94	Toptancı Sebze Hali No :7	https://halkatalogu.com/hal/989-murat-elma-komisyon-evi	unclaimed	2026-07-12
1000	Üçler Limited Şirketi	komisyoncu	kirsehir	merkez	Servet KAYA	0542 374 02 22	Toptancı Sebze Hali No :1	https://halkatalogu.com/hal/990-ucler-limited-sirketi	unclaimed	2026-07-12
1012	Akcan Gıda Tarım Ürün. Nak.	komisyoncu	kocaeli	gebze	Zafer AKCAN	0532 736 89 51	Sebze Meyve Hali No :13	https://halkatalogu.com/hal/1005-akcan-gida-tarim-urun-nak	unclaimed	2026-07-12
1004	Akdoğan Komisyon evi	komisyoncu	kocaeli	merkez	Murat AKDOĞAN	0532 472 40 28	Sebze & Meyve Hali No :21	https://halkatalogu.com/hal/995-akdogan-komisyon-evi	unclaimed	2026-07-12
1010	Alkan Ticaret Komisyon evi	komisyoncu	kocaeli	gebze	Mücahit Alkan	0532 481 01 55	Yeni Sebze Hali No :6	https://halkatalogu.com/hal/1006-alkan-ticaret-komisyon-evi	unclaimed	2026-07-12
1003	Asilcan Komisyon evi	komisyoncu	kocaeli	merkez	Metin CAN	0532 423 90 47	Yeni Hal No :15-16	https://halkatalogu.com/hal/992-asilcan-komisyon-evi	unclaimed	2026-07-12
1006	Demir Komisyon evi	komisyoncu	kocaeli	merkez	Abbas DEMİR	0532 367 21 60	Sebze & Meyve Hali No :25	https://halkatalogu.com/hal/1003-demir-komisyon-evi	unclaimed	2026-07-12
1007	Efsane Ticaret Komisyon Evi	komisyoncu	kocaeli	merkez	Hüseyin BALKAYA	0532 276 57 36	Toptancı Sebze Meyve Hali No: 29 KOCAELİ	https://halkatalogu.com/hal/2853-efsane-ticaret-komisyon-evi	unclaimed	2026-07-12
1013	Ferit Tarım Ürünleri Komisyon evi	komisyoncu	kocaeli	gebze			Yaş Sebze Hali No :19 GEBZE	https://halkatalogu.com/hal/2763-ferit-tarim-urunleri-komisyon-evi	unclaimed	2026-07-12
1011	Görmezler Ticaret Komisyon evi Tarım Ürünleri	komisyoncu	kocaeli	gebze	Mücahit GÖRMEZ	0532 326 83 23	Yeni Sebze Hali No :11 GEBZE	https://halkatalogu.com/hal/2761-gormezler-ticaret-komisyon-evi-tarim-urunleri	unclaimed	2026-07-12
1008	Hacıoğulları Tarım Ürünleri Komisyon evi	komisyoncu	kocaeli	merkez	Mehmet NURAKDOGAN	0 262 335 59 18	Yeni Sebze Hali No :43 KOCAELİ	https://halkatalogu.com/hal/2767-haciogullari-tarim-urunleri-komisyon-evi	unclaimed	2026-07-12
1005	Kahraman Kardeşler Komisyon evi	komisyoncu	kocaeli	merkez	Recep KAHRAMAN	0532 241 21 08	Sebze & Meyve Hali No :22-23	https://halkatalogu.com/hal/999-kahraman-kardesler-komisyon-evi	unclaimed	2026-07-12
1009	Koçak Komisyon evi	komisyoncu	kocaeli	merkez	Hüseyin Koçak	0532 326 83 03	Yeni Hal :43	https://halkatalogu.com/hal/1000-kocak-komisyon-evi	unclaimed	2026-07-12
1014	Vefabirlik Komisyon evi	komisyoncu	kocaeli	gebze	Mutlu YEŞİLOVA	0554 496 32 20	Yeni Sebze Hali No :29 GEBZE	https://halkatalogu.com/hal/2762-vefabirlik-komisyon-evi	unclaimed	2026-07-12
1017	Adnan PİRİNÇ Komisyon evi	komisyoncu	konya	merkez		0 332 223 10 08	Toptancı Hali No : 1/3/A	https://halkatalogu.com/hal/1068-adnan-pirinc-komisyon-evi	unclaimed	2026-07-12
1051	Arı Komisyon Komisyon evi	komisyoncu	konya	eregli	Oktay ARI	0532 567 29 70	Toptancı Hali No :65	https://halkatalogu.com/hal/1032-ari-komisyon-komisyon-evi	unclaimed	2026-07-12
1034	Arıkan Komisyon evi	komisyoncu	konya	eregli	Salim ARIKAN	0532 276 64 80	Toptancı Sebze Hali No :26	https://halkatalogu.com/hal/1017-arikan-komisyon-evi	unclaimed	2026-07-12
1029	Aydın Komisyon	komisyoncu	konya	cumra	MEHMET AYDIN	0542 854 51 23	Yeni Sebze Hali No :3	https://halkatalogu.com/hal/1103-aydin-komisyon	unclaimed	2026-07-12
1056	Aydınlar Komisyonevi	komisyoncu	konya	karatay	SALİH AYDIN	0505 500 16 01	Sebze Hali a-2 Blok No :9	https://halkatalogu.com/hal/1041-aydinlar-komisyonevi	unclaimed	2026-07-12
1047	Baba Komisyon	komisyoncu	konya	eregli	Hacı TUTUK	0532 435 35 28	Toptancı Hali No :53-55-56	https://halkatalogu.com/hal/1015-baba-komisyon	unclaimed	2026-07-12
1062	Bakan Komisyon evi	komisyoncu	konya	karatay	Muhsin Bakan	0554 975 03 16	Karatay Hal NO :c BLok	https://halkatalogu.com/hal/1038-bakan-komisyon-evi	unclaimed	2026-07-12
1018	Bediroğlu Tarım Ürünleri Komisyon evi	komisyoncu	konya	merkez	MEHMET BEDİR	0 332 357 19 64	Toptancı Sebze Hali No = 2 KONYA	https://halkatalogu.com/hal/2801-bediroglu-tarim-urunleri-komisyon-evi	unclaimed	2026-07-12
1020	Bereket Tarım Ve Komisyon Evi	komisyoncu	konya	merkez	Doğan CÖMERT	0530 703 44 50	Toptancı Sebze Hali No 10.a	https://halkatalogu.com/hal/1105-bereket-tarim-ve-komisyon-evi	unclaimed	2026-07-12
1022	Bio komisyon evi	komisyoncu	konya	merkez	Hakan KIZILDOĞAN	0534 683 56 66		https://halkatalogu.com/hal/3015-bio-komisyon-evi	unclaimed	2026-07-12
1049	Bıyık Komisyonevi	komisyoncu	konya	eregli	Kemal BIYIK	0536 866 04 03	Toptancı Sebze Hali No :62	https://halkatalogu.com/hal/1013-biyik-komisyonevi	unclaimed	2026-07-12
1065	Büyük Sağlık Tarım Ürünleri	komisyoncu	konya	kasinhani	Ahmet SAĞLIK	0533 559 42 64	Kaşınhanı No :1	https://halkatalogu.com/hal/2049-buyuk-saglik-tarim-urunleri	unclaimed	2026-07-12
1050	Çelikler Komisyonevi	komisyoncu	konya	eregli	İbrahim ÇELİK	0532 361 08 98	Toptancı Sebze Hali NO :63	https://halkatalogu.com/hal/1024-celikler-komisyonevi	unclaimed	2026-07-12
1063	Ceylanlar Komisyon evi	komisyoncu	konya	karatay	Hikmet CEYLAN	0542 712 73 62	Karatay Sebze Hali No :29-31	https://halkatalogu.com/hal/1039-ceylanlar-komisyon-evi	unclaimed	2026-07-12
1030	Çiçekli Komisyon	komisyoncu	konya	cumra	Mustafa ÇİÇEKLİ	0532 402 53 24	Toptancı Sebze Hali No :3	https://halkatalogu.com/hal/1078-cicekli-komisyon	unclaimed	2026-07-12
1066	Doğan Kardeşler Komisyon	komisyoncu	konya	kasinhani	Mustafa DOGAN	0555 579 08 01	Kaşınhan No :10	https://halkatalogu.com/hal/2045-dogan-kardesler-komisyon	unclaimed	2026-07-12
1054	Doğan Kardeşler Komisyonculuk Ltd.Şti	komisyoncu	konya	karatay	Mustafa DOGAN	0555 579 08 01	Hal No :6	https://halkatalogu.com/hal/1054-dogan-kardesler-komisyonculuk-ltd-sti	unclaimed	2026-07-12
1025	Doğan komisyon evi	komisyoncu	konya	merkez	ADNAN KIZILDOĞAN	0543 232 07 32	Konya Hali No: 32	https://halkatalogu.com/hal/2929-dogan-komisyon-evi	unclaimed	2026-07-12
1024	Doğan komisyon evi plastik kasa imalatı	komisyoncu	konya	merkez	Adnan KIZILDOĞAN	0532 741 60 22		https://halkatalogu.com/hal/3086-dogan-komisyon-evi-plastik-kasa-imalati	unclaimed	2026-07-12
1038	Durak Komisyonevi	komisyoncu	konya	eregli	İbrahim Durak	0536 773 77 94	Toptancı Hal No :31	https://halkatalogu.com/hal/1011-durak-komisyonevi	unclaimed	2026-07-12
1023	Durmazlar Komisyonevi	komisyoncu	konya	merkez	Yusuf DURMAZ	0 332 235 23 37	toptancı Sebze Hali No :25	https://halkatalogu.com/hal/933-durmazlar-komisyonevi	unclaimed	2026-07-12
1069	Dutar Ticaret	komisyoncu	konya	kasinhani	HACI BAYRAM DUTAR	0533 517 46 07	İstasyon Mah.İstasyon Cad. No :58	https://halkatalogu.com/hal/2050-dutar-ticaret	unclaimed	2026-07-12
1059	Düzenli Komisyon evi	komisyoncu	konya	karatay	Nurettin DÜZENLİ	0542 893 20 57	Karatay Toptancı Sebze Hali No :13	https://halkatalogu.com/hal/1043-duzenli-komisyon-evi	unclaimed	2026-07-12
1043	Efe Komisyon	komisyoncu	konya	eregli	Hasan EFE	0546 267 70 00	Toptancı Sebze Hali No :46	https://halkatalogu.com/hal/1027-efe-komisyon	unclaimed	2026-07-12
1057	Erdallar Komisyonevi	komisyoncu	konya	karatay	RAMAZAN ERDAL	0532 276 45 59	Karatay Sebze Hali No :11B	https://halkatalogu.com/hal/1036-erdallar-komisyonevi	unclaimed	2026-07-12
1060	Erikciler Komisyon evi	komisyoncu	konya	karatay	ÖMER ERİKÇİ	0542 564 21 07	Karatay Sebze Hali No :c-2	https://halkatalogu.com/hal/1042-erikciler-komisyon-evi	unclaimed	2026-07-12
1032	Erkanlar Komisyonevi	komisyoncu	konya	cumra	Salim ERKAN	0535 581 32 45	Karatay Sebze Hali No :12	https://halkatalogu.com/hal/1109-erkanlar-komisyonevi	unclaimed	2026-07-12
1058	Erkanlar Komisyonevi	komisyoncu	konya	karatay	Salim ERKAN	0535 581 32 45	Karatay Sebze Hali NO :12	https://halkatalogu.com/hal/2393-erkanlar-komisyonevi	unclaimed	2026-07-12
1027	Filiz komisyon evi	komisyoncu	konya	merkez	METİN ORTAKARPUZ	0532 130 16 22		https://halkatalogu.com/hal/3014-filiz-komisyon-evi	unclaimed	2026-07-12
1055	Gökhanoğlu Komisyonevi	komisyoncu	konya	karatay	M. Akif GÖKHAN	0554 760 75 79	Toptancı Sebze Hali No :9	https://halkatalogu.com/hal/1056-gokhanoglu-komisyonevi	unclaimed	2026-07-12
1021	Günindi Komisyon evi	komisyoncu	konya	merkez	MUSTAFA GÜNİNDİ	0506 259 87 50	Hal No :11	https://halkatalogu.com/hal/1083-gunindi-komisyon-evi	unclaimed	2026-07-12
1036	İşeri KomisyonEvi	komisyoncu	konya	eregli			Toptanci Hali NO :'9	https://halkatalogu.com/hal/1023-iseri-komisyonevi	unclaimed	2026-07-12
1028	İtimat Komisyon evi	komisyoncu	konya	merkez	İsmail BAĞCI	0532 251 33 44	Sebze Hali No :52	https://halkatalogu.com/hal/1086-itimat-komisyon-evi	unclaimed	2026-07-12
1031	Karamanoğulları Komisyon evi	komisyoncu	konya	cumra	M. EMİN KARAMAN	0537 737 96 06	Sebze Hali No :11	https://halkatalogu.com/hal/1079-karamanogullari-komisyon-evi	unclaimed	2026-07-12
1044	Koçaklar Komisyon evi	komisyoncu	konya	eregli	AHMET YAKAR	0541 615 18 71	Toptancı Hal No 47	https://halkatalogu.com/hal/1020-kocaklar-komisyon-evi	unclaimed	2026-07-12
1068	Kocamanlar Ticaret	komisyoncu	konya	kasinhani	Adem PULLU	0532 748 02 89	Kaşınhan Mah No :58	https://halkatalogu.com/hal/2052-kocamanlar-ticaret	unclaimed	2026-07-12
1016	Korkusuz Komisyon evi	komisyoncu	konya	merkez	Ahmet KORKUSUZ	0532 483 75 43	Sebze Hali No :1	https://halkatalogu.com/hal/1070-korkusuz-komisyon-evi	unclaimed	2026-07-12
1026	Mevlüt Erçetin Komisyon evi	komisyoncu	konya	merkez	Mevlüt ERÇETİN	0533 717 32 25	Sebze Hali No :34	https://halkatalogu.com/hal/1093-mevlut-ercetin-komisyon-evi	unclaimed	2026-07-12
1045	Mıstık Tarım Ürünleri Komisyon evi	komisyoncu	konya	eregli	M. SAMİ SAĞKAYA	0533 815 72 23	Toptancı Hal No :49	https://halkatalogu.com/hal/1018-mistik-tarim-urunleri-komisyon-evi	unclaimed	2026-07-12
